numberofinjections,activityonline,state,activityclass,industry,size,vulnerabilityscore,potentialdamage
44.01597843,8.766847816,NT,highrisk,energy,largesize,0.998792438,61346.40886
40.79488973,9.194500183,NT,highrisk,financials,medsize,0.998799378,32681.81408
52.71729408,6.659677497,VIC,highrisk,health,smallsize,0.998806298,40664.51248
46.43482543,9.065880806,VIC,highrisk,energy,medsize,0.998813198,23262.24825
34.51824777,10.14713965,SA,highrisk,energy,medsize,0.998820078,46781.26404
46.06286827,9.297823986,QLD,highrisk,financials,medsize,0.998826938,52947.89104
51.83082508,10.77824373,TAS,highrisk,consumerstaples,medsize,0.998833778,38590.62911
41.93671631,9.048200139,VIC,highrisk,financials,medsize,0.998840598,26227.96996
38.9406369,7.959649741,NSW,highrisk,financials,smallsize,0.998847398,31307.14008
49.39164729,6.198724637,WA,highrisk,consumerstaples,medsize,0.998854178,37405.50829
40.22542826,8.679694202,QLD,highrisk,consumerstaples,medsize,0.998860938,48754.84933
38.79998304,9.094578687,VIC,highrisk,health,smallsize,0.998867678,41355.11824
53.00912471,10.20949014,SA,highrisk,financials,largesize,0.998874398,76617.16535
25.97930047,9.068497045,TAS,highrisk,health,smallsize,0.998881098,42656.61247
32.86913135,5.193509872,TAS,highrisk,consumerstaples,medsize,0.998887778,39098.22001
23.29171646,7.648349771,NSW,highrisk,health,smallsize,0.998894438,46077.49298
68.82500879,11.29646269,WA,highrisk,financials,medsize,0.998901078,53996.81236
49.33093505,9.351505483,VIC,highrisk,consumerstaples,medsize,0.998907698,25559.08671
51.19946878,7.333358468,WA,highrisk,consumerstaples,smallsize,0.998914298,26890.60398
42.86262971,9.847711811,VIC,highrisk,financials,smallsize,0.998920878,27304.99918
51.56877187,9.323728893,NSW,highrisk,health,smallsize,0.998927438,24959.20455
31.44578107,8.129699627,NSW,highrisk,health,smallsize,0.998933978,32350.29206
31.66526594,8.67466639,NSW,highrisk,IT,medsize,0.998940498,30341.31474
31.80761468,7.344696289,TAS,highrisk,financials,medsize,0.998946998,31830.11244
37.15675278,9.399082295,WA,highrisk,health,largesize,0.998953478,63432.30975
37.51521209,10.69337957,VIC,highrisk,IT,largesize,0.998959938,65950.76377
39.0450812,8.007022058,WA,highrisk,consumerstaples,smallsize,0.998966378,34856.04172
37.24965056,10.24240732,NT,highrisk,financials,medsize,0.998972798,31606.37537
47.62958137,12.95227527,TAS,highrisk,energy,smallsize,0.998979198,46215.31471
29.06759071,9.744317447,VIC,highrisk,IT,smallsize,0.998985578,53173.02231
31.98187534,9.515266993,NT,highrisk,consumerstaples,smallsize,0.998991938,22958.23173
30.91735779,11.92899123,SA,highrisk,IT,largesize,0.998998278,55031.16046
50.74303097,10.11155622,SA,highrisk,consumerstaples,smallsize,0.999004598,35798.32171
48.97857191,9.763806687,WA,highrisk,consumerstaples,smallsize,0.999010898,42359.90432
37.32240163,8.910077652,QLD,highrisk,financials,medsize,0.999017178,39328.9276
47.97488908,8.539642795,SA,highrisk,financials,medsize,0.999023438,46189.85573
45.67350823,7.930987412,WA,highrisk,health,medsize,0.999029678,46191.51446
50.00711496,9.627663298,NT,highrisk,financials,medsize,0.999035898,35188.76554
40.67202253,13.62764835,QLD,highrisk,IT,largesize,0.999042098,77326.96941
32.5930369,10.31469075,NT,highrisk,consumerstaples,smallsize,0.999048278,27436.03592
43.34093235,11.40175251,VIC,highrisk,consumerstaples,largesize,0.999054438,73447.17238
36.11709433,9.833454417,NT,highrisk,consumerstaples,smallsize,0.999060578,25733.02341
38.49122231,10.89387233,TAS,highrisk,health,smallsize,0.999066698,36559.46476
44.95948825,14.99764206,VIC,highrisk,consumerstaples,largesize,0.999072798,54545.36268
38.67642808,7.728542048,QLD,highrisk,financials,medsize,0.999078878,30476.48935
23.78654876,10.21439334,NT,highrisk,energy,medsize,0.999084938,32909.48405
46.5929605,9.572954368,QLD,highrisk,consumerstaples,smallsize,0.999090978,29418.27079
45.74613241,7.452611441,WA,highrisk,energy,smallsize,0.999096998,47728.70032
40.92028102,12.94507338,NSW,highrisk,IT,largesize,0.999102998,69640.81143
30.16841511,8.472469821,TAS,highrisk,IT,largesize,0.999108978,71635.91869
26.92672893,10.75223968,QLD,highrisk,health,smallsize,0.999114938,46959.46811
45.19396389,9.451960549,SA,highrisk,health,smallsize,0.999120878,39403.08235
33.89731258,9.93930552,NSW,highrisk,energy,smallsize,0.999126798,39010.83205
34.21864195,11.64905682,TAS,highrisk,financials,medsize,0.999132698,44457.76084
47.39205659,7.301992225,WA,highrisk,IT,largesize,0.999138578,85112.4758
42.79474768,7.481281967,NT,highrisk,financials,medsize,0.999144438,51408.0739
52.72691443,10.11170672,TAS,highrisk,consumerstaples,medsize,0.999150278,39187.81391
30.7483621,9.048609002,NSW,highrisk,financials,medsize,0.999156098,35648.22521
36.53299899,10.0222236,NT,highrisk,IT,medsize,0.999161898,36860.61766
34.50564108,10.61234765,QLD,highrisk,IT,medsize,0.999167678,47055.29222
42.69890997,9.935617854,TAS,highrisk,energy,smallsize,0.999173438,47393.74278
48.95559773,9.323695773,QLD,highrisk,financials,largesize,0.999179178,75772.01183
43.82499341,8.050486642,WA,highrisk,IT,smallsize,0.999184898,30738.34547
43.87557711,9.532101938,SA,highrisk,energy,medsize,0.999190598,43866.94826
56.57090086,9.559130978,TAS,highrisk,energy,medsize,0.999196278,39054.13694
27.5486882,10.9190312,VIC,highrisk,consumerstaples,medsize,0.999201938,36129.07864
36.76980796,10.14901236,NT,highrisk,IT,largesize,0.999207578,70580.18299
57.47013002,11.99698883,SA,highrisk,health,smallsize,0.999213198,40609.68208
31.35505319,13.36851542,QLD,highrisk,energy,largesize,0.999218798,78271.58847
46.95468753,12.87932708,NT,highrisk,financials,smallsize,0.999224378,37926.08357
43.23864151,10.22845573,VIC,highrisk,financials,medsize,0.999229938,53220.64292
35.03114197,11.67122135,SA,highrisk,financials,largesize,0.999235478,71441.71757
45.77598578,9.188771836,NSW,highrisk,consumerstaples,medsize,0.999240998,23036.38725
54.08045659,9.269780126,SA,highrisk,financials,medsize,0.999246498,37954.2827
43.03823155,10.84903894,SA,highrisk,IT,largesize,0.999251978,60382.42407
49.27927438,9.878312372,WA,highrisk,IT,smallsize,0.999257438,32432.92413
59.13687729,10.77648223,TAS,highrisk,energy,smallsize,0.999262878,53161.56067
30.46094769,10.43815456,SA,highrisk,energy,smallsize,0.999268298,21102.69378
32.21960286,9.753175332,TAS,highrisk,energy,largesize,0.999273698,67439.99362
33.12212642,9.647407714,QLD,highrisk,IT,smallsize,0.999279078,34736.55782
41.11176228,13.00723,WA,highrisk,health,medsize,0.999284438,40922.42692
43.82008472,9.573277661,QLD,highrisk,financials,largesize,0.999289778,72025.29911
44.08678034,12.33921434,NSW,highrisk,IT,medsize,0.999295098,18482.04775
53.29637588,9.771122209,QLD,highrisk,consumerstaples,smallsize,0.999300398,43711.62601
32.18498026,8.618961125,QLD,highrisk,consumerstaples,smallsize,0.999305678,25913.21535
52.16923969,7.85192015,WA,highrisk,energy,smallsize,0.999310938,49696.65159
42.83561834,10.52833542,NSW,highrisk,consumerstaples,medsize,0.999316178,27176.27214
43.98249146,11.49334974,TAS,highrisk,financials,largesize,0.999321398,67733.26374
1,17.25464126,QLD,highrisk,energy,smallsize,0.999326598,49561.24202
45.68218627,7.029246283,TAS,highrisk,financials,smallsize,0.999331778,36695.41786
44.80328289,11.81565627,NT,highrisk,financials,largesize,0.999336938,90830.20102
39.87581363,12.92265483,TAS,highrisk,consumerstaples,smallsize,0.999342078,32579.23724
48.68047441,10.26846217,VIC,highrisk,financials,smallsize,0.999347198,40961.46471
41.04955448,9.146488789,TAS,highrisk,consumerstaples,medsize,0.999352298,67065.43019
35.10920484,12.2452387,TAS,highrisk,financials,medsize,0.999357378,40652.44685
26.53715871,11.30066921,NSW,highrisk,energy,smallsize,0.999362438,22062.18768
55.14306193,13.32206006,NSW,highrisk,health,medsize,0.999367478,37424.36426
43.0618693,10.27714141,QLD,highrisk,IT,medsize,0.999372498,45274.47388
48.44168609,7.714372226,NSW,highrisk,health,smallsize,0.999377498,55428.32869
32.05187597,10.97392091,NT,highrisk,health,medsize,0.999382478,29900.58757
52.63156826,9.457076061,QLD,highrisk,energy,medsize,0.999387438,35863.60118
43.28706454,10.48404238,NT,highrisk,financials,medsize,0.999392378,24430.3161
33.03212191,11.54161912,QLD,highrisk,financials,smallsize,0.999397298,41758.477
31.949384,9.159012583,QLD,highrisk,financials,medsize,0.999402198,30162.9799
35.21904724,11.13768771,VIC,highrisk,health,largesize,0.999407078,58809.62262
61.34198073,7.351506482,SA,highrisk,health,medsize,0.999411938,34440.94664
41.46657955,6.746740493,NT,highrisk,energy,smallsize,0.999416778,26819.59437
51.96094744,9.224315174,VIC,highrisk,health,medsize,0.999421598,35666.21168
42.09097559,9.625475178,QLD,highrisk,IT,smallsize,0.999426398,49896.20288
49.53710497,6.200802104,NT,highrisk,consumerstaples,smallsize,0.999431178,47700.99217
38.31382998,9.60490593,WA,highrisk,IT,medsize,0.999435938,23177.49745
37.57474477,11.36990662,WA,highrisk,energy,smallsize,0.999440678,39624.21423
21.07532474,9.63659138,NT,highrisk,energy,medsize,0.999445398,51911.69365
25.08327999,8.233226252,QLD,highrisk,consumerstaples,largesize,0.999450098,65021.77359
60.09168639,11.12424009,WA,highrisk,health,medsize,0.999454778,41316.71558
39.36853074,11.10017528,NSW,highrisk,financials,smallsize,0.999459438,45778.18526
54.67872665,7.969525046,QLD,highrisk,consumerstaples,smallsize,0.999464078,28041.656
28.83832298,14.4871638,NSW,highrisk,financials,largesize,0.999468698,71395.99629
40.60473854,10.37630248,VIC,highrisk,financials,medsize,0.999473298,44518.64251
44.67184739,8.414903007,VIC,highrisk,health,largesize,0.999477878,65227.03268
28.82745897,11.37782162,NSW,highrisk,financials,medsize,0.999482438,30541.42201
31.20192422,10.09808434,QLD,highrisk,health,smallsize,0.999486978,47520.4932
27.96614072,10.90432506,VIC,highrisk,consumerstaples,medsize,0.999491498,40345.18083
22.02990276,10.32504945,QLD,highrisk,IT,medsize,0.999495998,37115.66303
27.66732593,10.72185372,NSW,highrisk,IT,medsize,0.999500478,46952.53197
42.95385775,11.21202018,TAS,highrisk,consumerstaples,medsize,0.999504938,33285.15735
41.05485376,9.723689504,WA,highrisk,health,largesize,0.999509378,81268.64785
38.07045784,9.5272664,NSW,highrisk,IT,largesize,0.999513798,67572.0545
48.67574505,8.968089236,NSW,highrisk,financials,smallsize,0.999518198,36586.6077
44.41119881,11.36058441,NSW,highrisk,consumerstaples,largesize,0.999522578,61361.08106
38.0950121,9.992735497,TAS,highrisk,IT,smallsize,0.999526938,47989.18454
34.69980861,9.373503412,VIC,highrisk,financials,largesize,0.999531278,78305.74969
36.62986808,11.56464558,SA,highrisk,consumerstaples,smallsize,0.999535598,25632.25698
45.75689989,10.48221643,VIC,highrisk,IT,smallsize,0.999539898,35968.78249
24.35143676,8.489535092,TAS,highrisk,consumerstaples,smallsize,0.999544178,43290.0261
27.06081442,10.57221791,NT,highrisk,health,medsize,0.999548438,47879.08065
38.01953179,10.04995381,WA,highrisk,consumerstaples,largesize,0.999552678,54061.88393
30.0744989,9.807715249,TAS,highrisk,consumerstaples,medsize,0.999556898,54312.76102
44.52877007,9.552144394,NSW,highrisk,health,medsize,0.999561098,39716.84304
49.02171571,8.635450296,TAS,highrisk,health,smallsize,0.999565278,49090.57354
39.22103686,13.04803261,NT,highrisk,consumerstaples,medsize,0.999569438,31631.94947
39.34641468,11.29078295,VIC,highrisk,financials,smallsize,0.999573578,61795.50903
36.54212288,12.28406869,NSW,highrisk,financials,medsize,0.999577698,22205.34429
43.04688322,10.03611068,TAS,highrisk,financials,medsize,0.999581798,61137.24949
28.2139562,10.15361163,NT,highrisk,consumerstaples,smallsize,0.999585878,28005.50486
48.02267198,9.093792299,QLD,highrisk,IT,smallsize,0.999589938,31892.72596
34.89646638,12.06124305,NSW,highrisk,health,medsize,0.999593978,48051.76308
33.59507751,14.79946909,QLD,highrisk,IT,largesize,0.999597998,73737.06041
49.64717374,12.33234913,SA,highrisk,IT,smallsize,0.999601998,39148.74598
50.3515276,11.04318174,SA,highrisk,consumerstaples,medsize,0.999605978,28638.12724
49.70958209,10.07892337,QLD,highrisk,energy,medsize,0.999609938,17271.12713
32.28168211,10.49940609,TAS,highrisk,financials,medsize,0.999613878,41179.63342
43.55450033,12.20489766,VIC,highrisk,IT,smallsize,0.999617798,53230.31703
48.24877888,8.695592623,NT,highrisk,energy,smallsize,0.999621698,24355.36284
40.54002173,11.49751729,WA,highrisk,energy,largesize,0.999625578,59625.62704
50.86443797,10.21613006,WA,highrisk,IT,medsize,0.999629438,22208.16671
54.71939731,12.17379187,NT,highrisk,financials,smallsize,0.999633278,38852.17461
54.58090161,11.11560492,SA,highrisk,health,medsize,0.999637098,45476.85106
39.253866,7.739452455,TAS,highrisk,consumerstaples,medsize,0.999640898,33931.97832
48.54765592,11.04987013,WA,highrisk,energy,smallsize,0.999644678,27209.7741
63.01253622,10.99793612,VIC,highrisk,financials,medsize,0.999648438,34787.70597
48.75326954,9.929306182,SA,highrisk,health,largesize,0.999652178,78483.16883
34.23929955,8.998405691,QLD,highrisk,health,smallsize,0.999655898,33884.28337
32.40720735,11.08441665,WA,highrisk,financials,smallsize,0.999659598,55480.26746
31.76517875,11.57070863,NSW,highrisk,financials,smallsize,0.999663278,37331.57531
39.09902327,11.03391413,NSW,highrisk,consumerstaples,smallsize,0.999666938,23884.09509
35.69684439,13.45984862,WA,highrisk,financials,largesize,0.999670578,66637.79569
42.44198121,9.718747427,SA,highrisk,energy,medsize,0.999674198,32856.48568
40.31517157,6.368482691,SA,highrisk,energy,smallsize,0.999677798,43669.28698
50.9092083,8.428864033,TAS,highrisk,financials,smallsize,0.999681378,42258.28281
36.82523983,8.608188622,TAS,highrisk,IT,smallsize,0.999684938,42290.76152
37.77657206,10.86029949,NT,highrisk,energy,medsize,0.999688478,26236.53271
41.00854961,9.054325209,TAS,highrisk,financials,medsize,0.999691998,42227.26049
34.95974334,11.61607442,VIC,highrisk,energy,medsize,0.999695498,49699.32966
38.25198559,11.70769979,SA,highrisk,IT,medsize,0.999698978,21068.17013
38.55931084,8.290532211,NT,highrisk,health,medsize,0.999702438,18584.10399
28.70542262,9.875157159,TAS,highrisk,IT,medsize,0.999705878,40986.40809
48.43183999,10.55522592,VIC,highrisk,IT,medsize,0.999709298,31098.77203
28.70396095,9.19989332,NSW,highrisk,IT,smallsize,0.999712698,58435.2388
24.46962962,9.941333528,TAS,highrisk,consumerstaples,smallsize,0.999716078,46023.55354
33.74012914,11.7108533,NSW,highrisk,health,largesize,0.999719438,64662.24534
35.136781,12.97010346,VIC,highrisk,consumerstaples,medsize,0.999722778,25645.38429
46.68763804,11.36030675,VIC,highrisk,energy,largesize,0.999726098,71824.08782
45.54843535,14.5104221,TAS,highrisk,health,medsize,0.999729398,22338.67525
34.31014459,14.04027117,NSW,highrisk,IT,largesize,0.999732678,65310.34651
42.22723983,11.32597217,TAS,highrisk,health,medsize,0.999735938,42128.71396
42.94093527,8.530405242,WA,highrisk,energy,medsize,0.999739178,55634.08669
52.16812695,11.42184794,SA,highrisk,IT,largesize,0.999742398,78754.32551
51.71429491,11.59257706,SA,highrisk,consumerstaples,smallsize,0.999745598,25591.59386
40.72731099,10.84508661,NT,highrisk,consumerstaples,smallsize,0.999748778,34472.74497
50.64918309,8.668788822,WA,highrisk,energy,medsize,0.999751938,39217.63745
37.04624626,12.20732308,TAS,highrisk,financials,medsize,0.999755078,45036.16639
39.64575429,10.8812024,QLD,highrisk,energy,smallsize,0.999758198,35340.33217
23.181946,8.617838406,NSW,highrisk,consumerstaples,medsize,0.999761298,18974.1336
37.72792855,10.2097204,WA,highrisk,health,medsize,0.999764378,40422.5558
30.75415706,10.29306617,NT,highrisk,energy,medsize,0.999767438,43106.06968
31.64225932,10.28674644,TAS,highrisk,financials,medsize,0.999770478,42943.41497
33.91313671,12.17959504,NSW,highrisk,financials,largesize,0.999773498,77944.36546
47.24660901,8.357269444,NSW,highrisk,consumerstaples,smallsize,0.999776498,35668.46846
39.47254994,9.246006798,SA,highrisk,consumerstaples,largesize,0.999779478,64032.26401
42.28928055,9.896537622,NT,highrisk,consumerstaples,smallsize,0.999782438,45026.52217
42.98601912,10.15936926,WA,highrisk,financials,smallsize,0.999785378,40932.32039
43.78581922,9.511917013,NSW,highrisk,financials,largesize,0.999788298,52434.55915
46.78560891,12.92693034,NSW,highrisk,IT,smallsize,0.999791198,54279.34361
39.53492175,7.748561927,WA,highrisk,IT,medsize,0.999794078,22192.42036
56.87675264,8.928232026,NT,highrisk,consumerstaples,medsize,0.999796938,42031.21789
36.4953479,12.94549561,SA,highrisk,energy,medsize,0.999799778,27569.83183
39.03999463,13.29445579,QLD,highrisk,financials,largesize,0.999802598,74839.97953
40.34129383,11.97217857,TAS,highrisk,energy,smallsize,0.999805398,30556.84493
50.07934111,9.535814145,WA,highrisk,consumerstaples,smallsize,0.999808178,35577.49448
53.35766963,11.05008841,NSW,highrisk,IT,smallsize,0.999810938,53614.90309
52.70072466,8.819345354,NT,highrisk,health,smallsize,0.999813678,28734.6438
43.16217867,9.389590219,SA,highrisk,financials,medsize,0.999816398,36022.46209
42.2686122,8.740131107,WA,highrisk,financials,smallsize,0.999819098,35231.94301
44.44976991,9.701108428,SA,highrisk,health,smallsize,0.999821778,29054.07764
30.34732603,10.07355032,SA,highrisk,consumerstaples,smallsize,0.999824438,28344.51008
42.71155213,10.90276427,NSW,highrisk,consumerstaples,medsize,0.999827078,29929.34342
57.74386182,14.40732708,WA,highrisk,consumerstaples,largesize,0.999829698,66239.78099
51.51108301,12.39561284,WA,highrisk,health,largesize,0.999832298,78408.25329
39.33027089,10.42977353,VIC,highrisk,IT,smallsize,0.999834878,40907.69205
53.49973573,12.6701723,TAS,highrisk,health,medsize,0.999837438,35646.93345
42.08056455,11.20652722,WA,highrisk,IT,medsize,0.999839978,35277.75356
53.91926943,10.67744891,NT,highrisk,IT,medsize,0.999842498,40059.74259
